code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,density
sh.600693,2024-02-07,30.8643,2024-02-08,28.3952,STOP,2,-0.08,-0.08346,986
sh.600697,2024-02-07,26.1536,2024-02-28,30.7367,MA,10,0.175236,0.171199,986
sh.600697,2025-01-08,30.8528,2025-02-11,32.6008,MA,19,0.056655,0.052989,298
sh.600698,2017-05-10,37.3565,2017-05-16,34.3679,STOP,5,-0.08,-0.083718,52
sh.600698,2017-05-25,34.0225,2017-06-01,31.3007,STOP,4,-0.08,-0.08385,82
sh.600698,2018-02-09,20.8473,2018-02-27,24.5026,MA,8,0.175337,0.171375,234
sh.600698,2018-10-22,16.1476,2018-11-01,17.2723,MA,9,0.069652,0.066015,282
sh.600698,2024-02-20,16.1878,2024-02-26,17.7945,MA,5,0.099256,0.095577,226
sh.600699,2019-05-22,46.6549,2019-06-12,46.5045,MA,15,-0.003224,-0.006791,61
sh.600699,2022-02-15,49.4375,2022-02-24,52.9199,MA,8,0.070439,0.066822,73
sh.600699,2022-04-28,31.1328,2022-05-16,35.1807,MA,10,0.130019,0.126253,837
sh.600699,2025-04-10,46.3726,2025-04-30,49.4195,MA,15,0.065703,0.062026,463
sh.600702,2025-01-08,149.6714,2025-02-05,137.6977,STOP,15,-0.08,-0.083048,298
sh.600703,2022-04-28,320.6781,2022-05-13,374.2733,MA,9,0.167131,0.163838,837
sh.600706,2018-06-21,17.4466,2018-07-05,16.0509,STOP,11,-0.08,-0.083526,348
sh.600706,2018-10-18,14.9434,2018-11-05,16.2177,MA,13,0.085279,0.081536,78
sh.600706,2020-02-05,12.336,2020-02-21,14.5107,MA,13,0.176296,0.172519,525
sh.600706,2025-01-08,16.3458,2025-01-17,17.7751,MA,8,0.087444,0.083793,298
sh.600707,2019-05-08,7.8422,2019-06-11,8.2103,MA,24,0.046939,0.043306,200
sh.600707,2020-02-05,5.4735,2020-02-19,6.8659,MA,11,0.254386,0.250489,525
sh.600707,2022-04-28,7.394,2022-04-29,6.6418,STOP,2,-0.101732,-0.105119,837
sh.600707,2025-04-10,10.2908,2025-05-06,10.803,MA,16,0.049767,0.046112,463
sh.600708,2025-01-08,31.7318,2025-01-13,36.1312,MA,4,0.138643,0.134885,298
sh.600708,2025-04-10,27.1452,2025-04-21,30.7021,MA,8,0.131034,0.12711,463
sh.600710,2018-06-21,19.3303,2018-07-25,19.1973,MA,25,-0.006881,-0.010405,348
sh.600710,2019-05-13,25.2712,2019-05-23,23.2495,STOP,9,-0.08,-0.083699,50
sh.600710,2025-04-10,47.8994,2025-04-24,50.9406,MA,11,0.063492,0.059853,463
sh.600783,2018-02-09,49.9351,2018-03-02,57.8148,MA,11,0.157798,0.15406,234
sh.600783,2020-02-05,56.9918,2020-02-18,65.1004,MA,10,0.142276,0.137808,525
sh.600783,2020-04-02,56.9918,2020-04-07,64.1737,MA,3,0.126016,0.121573,63
sh.600783,2022-04-28,50.4432,2022-05-17,55.9323,MA,11,0.108818,0.104172,837
sh.600784,2020-02-05,28.677,2020-02-21,31.1119,MA,13,0.084906,0.081116,525
sh.600784,2022-04-28,38.9059,2022-05-23,42.7897,MA,15,0.099825,0.09589,837
sh.600784,2024-02-07,30.8096,2024-02-27,36.0479,MA,9,0.170022,0.166185,986
sh.600785,2022-03-17,47.6666,2022-03-31,50.8382,MA,11,0.066536,0.062887,122
sh.600785,2026-07-28,54.6269,2026-08-04,59.8822,MA,6,0.096203,0.091728,79
sh.600787,2018-02-08,203.0395,2018-03-05,215.6191,MA,13,0.061957,0.058848,68
sh.600787,2018-10-22,113.0852,2018-11-05,123.5273,MA,11,0.092338,0.088815,282
sh.600789,2019-05-08,14.6782,2019-06-13,14.7664,TIME,26,0.00601,0.002365,200
sh.600789,2020-04-02,21.7666,2020-04-10,24.4413,MA,6,0.122881,0.119048,63
sh.600791,2021-02-10,18.9907,2021-03-08,20.2868,MA,14,0.068249,0.064594,65
sh.600791,2025-01-08,22.4164,2025-01-21,23.2089,MA,10,0.035354,0.031685,298
sh.600792,2018-10-22,13.8652,2018-10-29,15.8679,MA,6,0.144444,0.140697,282
sh.600792,2019-05-15,19.0004,2019-05-23,20.2842,MA,7,0.067568,0.063914,86
sh.600792,2020-02-06,15.5598,2020-02-21,16.6895,MA,12,0.072607,0.068927,53
sh.600792,2024-02-02,21.0031,2024-02-05,19.3229,STOP,2,-0.08,-0.08357,171
sh.600793,2018-06-27,18.0623,2018-07-16,20.0693,MA,14,0.111111,0.107337,57
sh.600793,2020-02-05,16.4073,2020-02-24,18.4663,MA,14,0.125496,0.121792,525
sh.600793,2022-04-28,17.4737,2022-05-10,20.9758,MA,6,0.200418,0.196472,837
sh.600793,2024-02-19,14.9019,2024-02-27,16.963,MA,7,0.138311,0.134485,103
sh.600793,2026-07-28,22.891,2026-08-05,26.9767,MA,7,0.178486,0.174626,79
sh.600794,2018-06-21,45.5879,2018-07-13,47.4874,MA,17,0.041667,0.038007,348
sh.600794,2024-02-07,49.9916,2024-02-27,58.594,MA,9,0.172078,0.16832,986
sh.600796,2021-02-10,25.3724,2021-02-24,27.8418,MA,6,0.097324,0.093364,65
sh.600796,2024-02-07,25.5009,2024-02-28,30.4985,MA,10,0.19598,0.191879,986
sh.600797,2017-01-18,123.0505,2017-02-10,132.6276,MA,13,0.07783,0.074401,50
sh.600797,2020-02-05,79.6972,2020-02-19,95.0499,MA,11,0.192638,0.188594,525
sh.600797,2022-03-17,72.6464,2022-03-25,66.8347,STOP,7,-0.08,-0.083757,122
sh.600797,2022-04-28,49.0881,2022-05-19,52.6366,MA,13,0.072289,0.068662,837
sh.600797,2024-02-07,43.4605,2024-02-22,52.6674,MA,6,0.211845,0.207877,986
sh.600797,2025-01-08,61.9286,2025-01-27,66.0239,MA,14,0.066129,0.061915,298
sh.600798,2017-04-26,34.2426,2017-05-23,31.5032,STOP,19,-0.08,-0.08384,56
sh.600798,2018-06-21,22.9823,2018-07-05,21.1437,STOP,11,-0.08,-0.083468,348
sh.600798,2018-07-09,21.0824,2018-07-24,21.6953,MA,12,0.02907,0.02534,70
sh.600798,2019-05-09,23.1661,2019-06-06,21.3128,STOP,21,-0.08,-0.083459,144
sh.600798,2024-02-07,18.8405,2024-02-28,21.6832,MA,10,0.150877,0.147089,986
sh.600800,2018-02-09,36.4262,2018-03-02,42.0365,MA,11,0.154018,0.149914,234
sh.600800,2019-05-22,50.33,2019-05-28,53.8262,MA,5,0.069467,0.064876,61
sh.600800,2020-02-05,35.7758,2020-02-20,41.3047,MA,12,0.154545,0.150416,525
sh.600800,2022-04-28,29.7589,2022-05-23,32.1982,MA,15,0.081967,0.078224,837
sh.600800,2025-01-08,23.5795,2025-01-15,25.6122,MA,6,0.086207,0.082517,298
sh.600801,2020-02-05,142.2495,2020-02-14,164.1559,MA,8,0.154,0.150566,525
sh.600728,2022-04-28,60.2737,2022-05-17,66.3117,MA,11,0.100176,0.095866,837
sh.600728,2025-01-08,46.2586,2025-01-27,49.3567,MA,14,0.066975,0.063293,298
sh.600728,2025-04-10,49.1431,2025-04-28,53.5232,MA,13,0.08913,0.085479,463
sh.600730,2017-05-10,37.126,2017-05-23,34.156,STOP,10,-0.08,-0.083727,52
sh.600730,2022-04-28,21.3946,2022-05-23,21.9925,MA,15,0.027944,0.024234,837
sh.600731,2018-10-22,19.2759,2018-11-01,20.6734,MA,9,0.0725,0.068854,282
sh.600731,2022-04-28,38.6911,2022-05-16,42.4659,MA,10,0.097561,0.093622,837
sh.600731,2024-02-07,30.9529,2024-02-26,35.6084,MA,8,0.150407,0.146604,986
sh.600732,2020-04-02,26.8411,2020-04-16,28.3344,MA,10,0.055635,0.051809,63
sh.600732,2024-02-19,76.6093,2024-02-28,83.5986,MA,8,0.091233,0.087291,103
sh.600732,2025-01-07,55.3138,2025-01-17,58.4262,MA,9,0.056269,0.051876,128
sh.600732,2025-04-10,56.6789,2025-05-06,58.1532,MA,16,0.026012,0.021708,463
sh.600733,2022-03-17,70.9301,2022-04-06,71.8746,MA,13,0.013316,0.009386,122
sh.600733,2022-04-28,54.4018,2022-05-06,63.3743,MA,4,0.164931,0.160345,837
sh.600733,2024-02-07,37.4957,2024-02-22,43.6348,MA,6,0.163728,0.159649,986
sh.600734,2019-05-16,21.0619,2019-05-20,27.9596,MA,3,0.327493,0.323315,56
sh.600734,2020-02-06,12.8302,2020-02-24,15.9809,MA,13,0.245575,0.241593,53
sh.600734,2020-04-02,11.1554,2020-04-13,10.263,STOP,7,-0.08,-0.083501,63
sh.600734,2025-01-08,23.2326,2025-01-20,24.5526,MA,9,0.056818,0.053157,298
sh.600734,2025-04-10,26.7307,2025-05-07,27.7867,MA,17,0.039506,0.0357,463
sh.600735,2018-06-27,35.4594,2018-07-18,35.6753,MA,16,0.006088,0.002169,57
sh.600735,2018-10-22,23.1538,2018-11-01,25.3127,MA,9,0.09324,0.08952,282
sh.600735,2019-05-13,35.5133,2019-06-03,32.6723,STOP,16,-0.08,-0.083788,50
sh.600735,2022-04-28,31.2361,2022-05-13,35.556,MA,9,0.138298,0.134523,837
sh.600735,2025-01-08,25.3258,2025-01-17,25.8368,MA,8,0.020179,0.016333,298
sh.600736,2018-10-22,93.2602,2018-11-05,101.3698,MA,11,0.086957,0.083254,282
sh.600736,2019-05-09,141.9177,2019-05-29,185.304,MA,15,0.305714,0.302051,144
sh.600736,2025-01-14,108.3449,2025-02-07,114.7307,MA,13,0.058939,0.055428,63
sh.600737,2019-05-13,98.5717,2019-05-23,90.686,STOP,9,-0.08,-0.083394,50
sh.600737,2026-06-30,160.1868,2026-07-02,182.165,MA,3,0.137203,0.133873,83
sh.600738,2018-10-22,24.6711,2018-11-08,30.2096,MA,14,0.22449,0.22064,282
sh.600738,2020-02-06,29.4465,2020-03-06,29.642,MA,22,0.006637,0.002995,53
sh.600738,2024-02-19,24.2199,2024-02-27,27.9713,MA,7,0.154891,0.151127,103
sh.600739,2018-10-18,235.7592,2018-11-05,265.7564,MA,13,0.127237,0.124014,78
sh.600740,2018-07-09,50.8876,2018-07-24,56.9183,MA,12,0.11851,0.113867,70
sh.600740,2020-02-05,31.9084,2020-02-21,36.1394,MA,13,0.132597,0.128853,525
sh.600740,2026-06-30,36.8788,2026-07-15,39.0282,MA,12,0.058282,0.054339,83
sh.600741,2022-03-17,761.796,2022-04-11,700.8523,STOP,16,-0.08,-0.08286,122
sh.600742,2022-04-28,108.8426,2022-05-16,120.0346,MA,10,0.102828,0.099255,837
sh.600743,2024-02-07,14.6991,2024-02-28,17.7448,MA,10,0.207207,0.203263,986
sh.600743,2024-06-11,16.553,2024-06-20,15.2288,STOP,8,-0.08,-0.083387,145
sh.600744,2019-05-09,9.3136,2019-05-28,9.9466,MA,14,0.067961,0.064286,144
sh.600744,2020-02-05,6.2694,2020-02-20,6.9626,MA,12,0.110577,0.106848,525
sh.600744,2024-02-07,7.5956,2024-02-28,8.8917,MA,10,0.170635,0.166866,986
sh.600744,2026-06-30,18.989,2026-07-07,17.4699,STOP,6,-0.08,-0.083433,83
sh.600745,2019-05-21,60.9299,2019-05-23,68.182,MA,3,0.119023,0.114704,50
sh.600745,2022-04-27,123.5906,2022-05-12,143.9542,MA,9,0.164767,0.161211,54
sh.600746,2016-12-14,62.853,2016-12-27,69.5406,MA,10,0.106401,0.102151,71
sh.600746,2022-05-05,63.289,2022-05-24,67.3816,MA,14,0.064665,0.060488,87
sh.600746,2024-02-07,31.4258,2024-02-26,37.9255,MA,8,0.206827,0.202956,986
sh.600748,2020-02-05,22.1229,2020-02-21,24.9898,MA,13,0.12959,0.125765,525
sh.600748,2022-04-28,18.7488,2022-05-17,20.8713,MA,11,0.113208,0.109471,837
sh.600748,2025-01-08,17.3368,2025-01-13,15.9498,STOP,4,-0.08,-0.083534,298
sh.600749,2018-02-05,32.5728,2018-02-06,29.967,STOP,2,-0.08,-0.083403,57
sh.600749,2018-02-09,29.224,2018-03-06,34.5725,MA,13,0.183017,0.179102,234
sh.600749,2019-05-06,26.622,2019-06-03,24.4923,STOP,21,-0.08,-0.083632,87
sh.600749,2020-02-05,18.4306,2020-02-14,21.7554,MA,8,0.180392,0.176536,525
sh.600749,2022-05-05,24.5742,2022-05-17,28.6217,MA,9,0.164706,0.160941,87
sh.600749,2024-02-19,22.2613,2024-02-27,24.526,MA,7,0.101732,0.097956,103
sh.600751,2018-10-22,10.9876,2018-11-06,12.4112,MA,12,0.129568,0.125863,282
sh.600751,2020-04-02,9.8195,2020-04-14,10.9511,MA,8,0.115242,0.11155,63
sh.600753,2020-02-06,21.6415,2020-02-25,21.9625,MA,14,0.014837,0.011159,53
sh.600753,2024-06-11,15.4003,2024-06-24,14.1683,STOP,10,-0.08,-0.083462,145
sh.600753,2025-01-08,16.3712,2025-01-13,15.0615,STOP,4,-0.08,-0.083398,298
sh.600754,2018-08-08,57.1915,2018-08-17,52.6162,STOP,8,-0.08,-0.084129,85
sh.600756,2018-02-09,54.7993,2018-03-01,62.4612,MA,10,0.139818,0.135283,234
sh.600756,2019-05-13,96.2166,2019-05-23,108.1708,MA,9,0.124242,0.120516,50
sh.600756,2021-02-10,53.3327,2021-03-02,57.7595,MA,10,0.083004,0.078504,65
sh.600756,2022-04-28,44.6899,2022-05-10,51.5198,MA,6,0.15283,0.148982,837
sh.600756,2024-02-07,40.377,2024-02-23,48.8663,MA,7,0.210251,0.206197,986
sh.600756,2025-04-09,54.6326,2025-05-07,62.9334,MA,18,0.151938,0.14738,136
sh.600757,2022-04-28,27.3999,2022-05-16,28.961,MA,10,0.056974,0.053172,837
sh.600758,2020-02-05,9.1574,2020-02-19,10.5704,MA,11,0.154303,0.150479,525
sh.600758,2024-02-07,7.4306,2024-02-23,8.867,MA,7,0.193309,0.189483,986
sh.600759,2018-02-09,12.3914,2018-03-07,13.21,MA,14,0.066066,0.062458,234
sh.600759,2018-10-22,9.861,2018-11-13,10.6424,MA,17,0.079245,0.075612,282
sh.600759,2020-02-05,8.3353,2020-02-21,9.4145,MA,13,0.129464,0.125679,525
sh.600760,2018-02-09,87.5698,2018-02-27,102.9904,MA,8,0.176095,0.172189,234
sh.600761,2025-04-10,171.9583,2025-05-07,181.9444,MA,17,0.058073,0.054904,463
sh.600763,2022-03-17,307.0692,2022-03-31,340.9194,MA,11,0.110236,0.107043,122
sh.600764,2024-01-24,126.2978,2024-02-05,116.194,STOP,9,-0.08,-0.083172,148
sh.600765,2017-05-25,90.045,2017-06-08,94.1692,MA,9,0.045802,0.042122,82
sh.600765,2018-02-13,64.0392,2018-02-28,72.3801,MA,7,0.130248,0.125991,103
sh.600765,2022-04-27,204.4001,2022-05-05,255.8497,MA,4,0.25171,0.248269,54
sh.600765,2024-01-24,143.9664,2024-02-02,132.449,STOP,8,-0.08,-0.083075,148
sh.600768,2018-10-18,21.1029,2018-11-05,24.6025,MA,13,0.165835,0.161902,78
sh.600768,2020-02-05,26.8391,2020-02-21,29.7861,MA,13,0.109804,0.105897,525
sh.600768,2022-04-28,20.103,2022-05-19,21.9975,MA,13,0.094241,0.090356,837
sh.600768,2024-02-07,18.2874,2024-02-08,16.0508,STOP,2,-0.122302,-0.125712,986
sh.600769,2018-02-09,17.4711,2018-03-02,19.9725,MA,11,0.143172,0.139312,234
sh.600769,2018-06-25,18.0483,2018-07-12,19.0104,MA,14,0.053305,0.049617,110
sh.600769,2018-10-22,15.1237,2018-10-31,15.547,MA,8,0.02799,0.024346,282
sh.600769,2019-05-15,20.2034,2019-05-20,18.5871,STOP,4,-0.08,-0.083617,86
sh.600769,2019-05-22,19.2413,2019-06-04,22.0505,MA,10,0.146,0.142242,61
sh.600769,2020-02-05,16.8169,2020-02-24,19.7416,MA,14,0.173913,0.169963,525
sh.600769,2022-05-05,24.9752,2022-05-11,28.6695,MA,5,0.14792,0.144197,87
sh.600769,2024-01-24,28.708,2024-02-01,26.4114,STOP,7,-0.08,-0.083541,148
sh.600769,2024-04-24,23.8592,2024-05-10,26.553,MA,10,0.112903,0.109186,55
sh.600770,2018-06-21,90.1429,2018-07-11,91.2346,MA,15,0.012111,0.008483,348
sh.600770,2018-10-22,67.8411,2018-11-02,73.2996,MA,10,0.08046,0.076365,282
sh.600770,2020-02-05,70.9602,2020-02-18,81.4093,MA,10,0.147253,0.143123,525
sh.600770,2022-02-15,96.849,2022-02-22,103.0873,MA,6,0.064412,0.060783,73
sh.600770,2025-01-08,62.3826,2025-01-21,65.5018,MA,10,0.05,0.045822,298
sh.600770,2026-07-28,74.7032,2026-08-11,81.4093,MA,11,0.08977,0.085797,79
sh.600771,2019-05-09,124.1108,2019-05-20,114.182,STOP,8,-0.08,-0.083186,144
sh.600771,2022-04-28,163.3081,2022-05-11,190.3118,MA,7,0.165354,0.161994,837
sh.600773,2017-05-25,46.7852,2017-06-08,49.4719,MA,9,0.057426,0.053771,82
sh.600773,2018-06-25,31.1293,2018-07-16,32.0571,MA,16,0.029806,0.026191,110
sh.600773,2018-10-18,27.3251,2018-10-19,25.1391,STOP,2,-0.08,-0.0836,78
sh.600773,2022-04-28,62.1243,2022-05-10,70.0412,MA,6,0.127436,0.123135,837
sh.600773,2022-10-12,83.0669,2022-11-02,84.3721,MA,16,0.015713,0.011985,81
sh.600773,2024-02-07,39.2152,2024-02-26,43.8836,MA,8,0.119048,0.115094,986
sh.600774,2017-04-20,67.4039,2017-04-24,62.0115,STOP,3,-0.08,-0.083864,73
sh.600774,2018-07-09,48.7423,2018-07-23,50.525,MA,11,0.036574,0.032993,70
sh.600774,2024-02-21,30.0932,2024-02-27,34.3377,MA,5,0.141046,0.137227,51
sh.600774,2025-01-07,33.9562,2025-01-13,31.2397,STOP,5,-0.08,-0.083852,128
sh.600775,2018-10-18,4.8836,2018-11-05,5.4191,MA,13,0.109649,0.105961,78
sh.600775,2020-02-05,8.5535,2020-02-19,10.042,MA,11,0.174023,0.170199,525
sh.600775,2022-04-28,7.3829,2022-05-11,8.5772,MA,7,0.161765,0.15798,837
sh.600775,2024-04-18,9.2694,2024-04-30,10.0962,MA,9,0.089202,0.085489,100
sh.600775,2025-01-08,10.1071,2025-02-06,10.3356,MA,16,0.022605,0.018972,298
sh.600775,2026-06-10,11.3691,2026-06-18,11.7061,MA,7,0.029643,0.025999,51
sh.600776,2018-02-13,21.0618,2018-03-06,22.7172,MA,11,0.078595,0.07479,103
sh.600776,2018-06-25,16.0253,2018-07-13,17.3989,MA,15,0.085714,0.082046,110
sh.600776,2018-10-22,14.1124,2018-11-01,15.1458,MA,9,0.073232,0.06961,282
sh.600776,2020-02-05,59.1489,2020-02-19,67.7264,MA,11,0.145015,0.140607,525
sh.600776,2022-04-28,29.5068,2022-05-19,31.3038,MA,13,0.060901,0.05718,837
sh.600776,2025-01-07,37.2429,2025-01-24,38.9921,MA,14,0.046967,0.043054,128
sh.600776,2026-06-02,53.4211,2026-06-09,60.8224,MA,6,0.138546,0.133966,59
sh.600777,2019-05-22,60.1319,2019-05-23,55.3213,STOP,2,-0.08,-0.084043,61
sh.600780,2024-02-07,52.3772,2024-02-22,59.9231,MA,6,0.144068,0.139442,986
sh.600782,2019-05-15,40.8075,2019-06-12,40.1785,MA,20,-0.015414,-0.019116,86
sh.600802,2017-05-25,19.0624,2017-06-01,17.5374,STOP,4,-0.08,-0.083429,82
sh.600802,2019-05-15,17.4991,2019-05-29,17.8292,MA,11,0.018868,0.015197,86
sh.600802,2024-02-20,9.1187,2024-03-08,10.3584,MA,14,0.135952,0.132151,226
sh.600802,2025-01-08,9.8901,2025-01-21,10.2207,MA,10,0.033426,0.029865,298
sh.600805,2024-02-20,44.5133,2024-02-27,49.0726,MA,6,0.102426,0.098649,226
sh.600807,2017-05-25,55.898,2017-06-16,57.8277,MA,15,0.034521,0.03018,82
sh.600807,2017-12-07,64.8616,2017-12-18,59.6727,STOP,8,-0.08,-0.083922,156
sh.600807,2022-02-15,25.8949,2022-02-23,29.194,MA,7,0.127404,0.123425,73
sh.600807,2022-04-28,21.5375,2022-05-20,23.156,MA,14,0.075145,0.071371,837
sh.600807,2024-02-19,14.2546,2024-02-27,16.9313,MA,7,0.187773,0.183989,103
sh.600807,2025-04-09,14.6904,2025-04-23,16.4333,MA,11,0.118644,0.114832,136
sh.600808,2026-06-02,5.5822,2026-06-08,5.1356,STOP,5,-0.08,-0.083434,59
sh.600810,2020-02-05,17.9065,2020-02-21,20.1164,MA,13,0.123418,0.119616,525
sh.600810,2021-10-14,36.6029,2021-11-02,37.9458,MA,14,0.036689,0.032768,51
sh.600810,2024-02-07,18.438,2024-02-27,21.1721,MA,9,0.148282,0.144475,986
sh.600812,2022-04-27,19.2606,2022-05-11,23.3952,MA,8,0.214669,0.210809,54
sh.600814,2024-02-07,27.3387,2024-02-26,30.7065,MA,8,0.123188,0.119284,986
sh.600814,2025-01-08,36.8911,2025-01-13,33.9398,STOP,4,-0.08,-0.083735,298
sh.600815,2017-04-27,22.9161,2017-05-09,21.0829,STOP,8,-0.08,-0.083471,62
sh.600815,2018-10-22,13.3678,2018-11-05,14.6719,MA,11,0.097561,0.093846,282
sh.600815,2022-05-05,13.1152,2022-05-13,14.1278,MA,7,0.077206,0.073501,87
sh.600815,2024-02-20,10.8972,2024-03-08,11.1383,MA,14,0.022124,0.018571,226
sh.600815,2025-01-07,12.0544,2025-02-07,12.1991,MA,18,0.012,0.008445,128
sh.600815,2026-06-15,14.8992,2026-06-18,13.7073,STOP,4,-0.08,-0.083499,52
sh.600816,2020-02-06,90.7237,2020-02-21,105.2767,MA,12,0.16041,0.156567,53
sh.600817,2022-04-28,23.9264,2022-05-19,24.8454,MA,13,0.038412,0.03481,837
sh.600817,2024-02-07,23.757,2024-02-22,27.1788,MA,6,0.144033,0.140265,986
sh.600818,2018-02-13,22.2651,2018-03-12,26.4782,MA,15,0.189225,0.185318,103
sh.600818,2020-02-05,14.4075,2020-02-21,16.5833,MA,13,0.15102,0.147137,525
sh.600818,2024-06-11,22.4339,2024-06-25,20.6392,STOP,11,-0.08,-0.083494,145
sh.600818,2025-01-07,16.0074,2025-02-06,16.0369,MA,17,0.001842,-0.001702,128
sh.600818,2025-04-09,14.1207,2025-05-07,15.919,MA,18,0.127349,0.123646,136
sh.600819,2018-02-13,11.2934,2018-03-06,11.9809,MA,11,0.06087,0.057171,103
sh.600819,2025-01-07,13.1442,2025-01-17,13.8373,MA,9,0.052734,0.049068,128
sh.600819,2026-07-22,12.7029,2026-07-30,13.6602,MA,7,0.075356,0.071619,84
sh.600821,2018-06-27,16.867,2018-07-11,15.5176,STOP,11,-0.08,-0.083566,57
sh.600821,2018-10-22,14.0845,2018-11-05,15.5616,MA,11,0.104878,0.101206,282
sh.600821,2020-02-05,12.7791,2020-02-19,14.5654,MA,11,0.139785,0.135957,525
sh.600822,2017-04-26,28.6806,2017-05-11,26.3861,STOP,11,-0.08,-0.083542,56
sh.600822,2017-12-07,28.4706,2017-12-25,26.193,STOP,13,-0.08,-0.083551,156
sh.600822,2018-02-13,23.3896,2018-02-27,26.35,MA,6,0.126571,0.122812,103
sh.600822,2018-06-21,18.5815,2018-06-22,16.7128,STOP,2,-0.100565,-0.10399,348
sh.600822,2025-01-08,20.0512,2025-02-07,20.4711,MA,17,0.020942,0.017164,298
sh.600824,2022-03-17,77.3052,2022-04-07,83.5623,MA,14,0.08094,0.077025,122
sh.600824,2024-02-07,66.347,2024-03-12,68.3822,MA,19,0.030675,0.026622,986
sh.600825,2018-06-25,46.9403,2018-07-11,43.1851,STOP,13,-0.08,-0.083445,110
sh.600825,2019-05-08,56.0838,2019-05-28,60.7104,MA,15,0.082495,0.078088,200
sh.600825,2020-02-05,53.0269,2020-02-21,58.1148,MA,13,0.095949,0.091419,525
sh.600825,2024-04-18,50.0698,2024-05-17,49.6156,MA,19,-0.00907,-0.013554,100
sh.600825,2025-01-08,67.6193,2025-02-06,69.3269,MA,16,0.025253,0.021236,298
sh.600825,2025-04-09,63.7489,2025-04-28,71.0345,MA,14,0.114286,0.110046,136
sh.600826,2022-04-28,24.8596,2022-05-24,27.0371,MA,16,0.087591,0.083954,837
sh.600826,2024-02-07,25.7993,2024-02-21,31.1974,MA,5,0.209235,0.205129,986
sh.600826,2025-01-08,42.4311,2025-01-27,44.3769,MA,14,0.04586,0.042113,298
sh.600826,2026-07-28,42.4679,2026-08-05,46.709,MA,7,0.099865,0.096038,79
sh.600828,2017-05-25,52.6542,2017-06-09,56.0505,MA,10,0.064502,0.060006,82
sh.600828,2024-02-26,33.5972,2024-03-08,32.4705,MA,10,-0.033537,-0.037474,51
sh.600829,2018-06-25,53.9271,2018-07-06,49.6129,STOP,10,-0.08,-0.084234,110
sh.600829,2018-10-22,40.578,2018-11-05,46.1148,MA,11,0.136449,0.132512,282
sh.600829,2019-05-06,55.3681,2019-06-06,50.9387,STOP,24,-0.08,-0.084186,87
sh.600829,2022-04-28,41.7526,2022-05-20,44.3814,MA,14,0.062963,0.059171,837
sh.600829,2024-02-07,41.9072,2024-02-27,49.4845,MA,9,0.180812,0.176847,986
sh.600830,2018-02-05,54.233,2018-02-06,49.8943,STOP,2,-0.08,-0.084224,57
sh.600830,2018-02-09,50.5464,2018-03-07,56.0353,MA,14,0.10859,0.103949,234
sh.600830,2018-06-21,43.6649,2018-07-06,40.1717,STOP,12,-0.08,-0.083525,348
sh.600830,2019-05-13,49.3176,2019-05-29,50.2187,MA,13,0.018272,0.014731,50
sh.600830,2020-04-02,44.834,2020-04-09,52.9405,MA,5,0.180812,0.176925,63
sh.600830,2022-04-28,40.4951,2022-05-19,43.6484,MA,13,0.077869,0.074017,837
sh.600830,2025-01-14,72.9766,2025-02-07,81.2334,MA,13,0.113143,0.109103,63
sh.600830,2026-06-02,70.3755,2026-06-04,64.7455,STOP,3,-0.08,-0.083801,59
sh.600831,2018-06-21,31.4001,2018-07-18,31.2413,MA,20,-0.005059,-0.008613,348
sh.600831,2020-02-06,42.6619,2020-02-18,50.2404,MA,9,0.17764,0.173701,53
sh.600831,2024-02-07,18.2765,2024-02-08,16.8144,STOP,2,-0.08,-0.083474,986
sh.600831,2024-02-20,19.2978,2024-02-27,22.6306,MA,6,0.172702,0.168907,226
sh.600831,2024-06-11,15.6425,2024-06-24,14.3911,STOP,10,-0.08,-0.083445,145
sh.600833,2018-02-09,277.5544,2018-03-05,307.7885,MA,12,0.10893,0.10574,234
sh.600833,2018-06-21,279.7335,2018-07-11,283.5468,MA,15,0.013632,0.010608,348
sh.600833,2024-02-07,245.9591,2024-02-23,287.715,MA,7,0.169767,0.16647,986
sh.600833,2025-01-07,371.6653,2025-01-13,341.9321,STOP,5,-0.08,-0.08286,128
sh.600834,2024-02-07,19.9328,2024-03-06,21.4138,MA,15,0.074303,0.070689,986
sh.600835,2025-04-10,101.7329,2025-04-22,113.2468,MA,9,0.113177,0.109525,463
sh.600835,2026-06-15,111.8809,2026-06-22,126.8571,MA,5,0.133858,0.130264,52
sh.600838,2018-06-21,48.2845,2018-07-13,48.7687,MA,17,0.010029,0.006478,348
sh.600838,2020-02-05,36.231,2020-02-24,39.9742,MA,14,0.103314,0.099279,525
sh.600839,2020-02-05,47.8738,2020-02-19,56.1997,MA,11,0.173913,0.170108,525
sh.600839,2025-01-14,183.4388,2025-02-06,194.6215,MA,12,0.060961,0.057825,63
sh.600839,2025-04-09,190.9656,2025-04-28,215.2665,MA,14,0.127252,0.124018,136
sh.600841,2019-05-08,16.7405,2019-05-30,17.485,MA,17,0.044474,0.040713,200
sh.600841,2022-04-28,18.338,2022-05-09,16.8709,STOP,5,-0.08,-0.083471,837
sh.600841,2024-02-26,10.0396,2024-02-28,10.8353,MA,3,0.079254,0.075528,51
sh.600841,2024-04-18,9.5481,2024-04-30,10.3672,MA,9,0.085784,0.082108,100
